ticker,period,eps_actual,eps_forecast,eps_std,sue,transcript_path,cosine,nnw
M/I HOMES INC,1.0,1.09,0.71,,,transcripts_by_company/MI_Homes_Inc_2020Q1.txt,0.5709435343742371,0.42905646562576294
GALP ENERGIA SGPS SA,2.0,0.18,0.16,,,transcripts_by_company/Galp_Energia_SGPS_SA_2017Q2.txt,0.48887622356414795,0.511123776435852
TRAEGER INC,2.0,0.04,0.02,,,transcripts_by_company/Traeger_Inc_2023Q2.txt,0.4364294707775116,0.5635705292224884
OMEGA HEALTHCARE INVESTORS INC,2.0,-0.05,0.09,,,transcripts_by_company/Omega_HealthCare_Investors_2005Q2.txt,0.5301085710525513,0.46989142894744873
HARVARD BIOSCIENCE INC,4.0,0.07,0.35,,,transcripts_by_company/Harvard_Bioscience_Inc_2008Q4.txt,0.5414698719978333,0.45853012800216675
LIBBEY INC,4.0,-0.02,0.35,,,transcripts_by_company/Libbey_Inc_2017Q4.txt,0.5208670496940613,0.4791329503059387
ADVANCE AUTO PARTS INC,2.0,2.27,2.38,,,transcripts_by_company/Advance_Auto_Parts_Inc_2015Q2.txt,0.5253093242645264,0.47469067573547363
MANTECH INTERNATIONAL CORP,1.0,0.81,0.59,,,transcripts_by_company/ManTech_International_Corporation_2020Q1.txt,0.523147702217102,0.47685229778289795
ONESPAWORLD HOLDINGS LTD,4.0,0.09,0.12,,,transcripts_by_company/OneSpaWorld_Holdings_Limited_2019Q4.txt,0.5536937117576599,0.4463062882423401
PALL CORP,1.0,0.26,0.31,,,transcripts_by_company/Pall_Corp_2004Q1.txt,0.49753060936927795,0.502469390630722
BANK OF NOVA SCOTIA,4.0,0.95,0.94,,,transcripts_by_company/Bank_of_Nova_Scotia_2007Q4.txt,0.5188590288162231,0.48114097118377686
TEREX CORP,3.0,0.82,1.11,,,transcripts_by_company/Terex_Corporation_2019Q3.txt,0.5049320459365845,0.4950679540634155
SIMULATIONS PLUS INC,4.0,0.11,0.11,,,transcripts_by_company/Simulations_Plus_Inc_2019Q4.txt,0.5475977659225464,0.4524022340774536
ADAPTIVE BIOTECHNOLOGIES CORP,1.0,-0.4,-0.44,,,transcripts_by_company/Adaptive_Biotechnologies_Corporation_2023Q1.txt,0.5347991585731506,0.46520084142684937
SCOTTS CO,3.0,0.02,0.03,,,transcripts_by_company/The_Scotts_Miracle-Gro_Company_2006Q3.txt,0.49220389127731323,0.5077961087226868
MANHATTAN ASSOCIATES INC,2.0,0.88,0.69,,,transcripts_by_company/Manhattan_Associates_Inc_2023Q2.txt,0.47380608320236206,0.5261939167976379
BROADMARK REALTY CAPITAL INC,3.0,0.18,0.29,,,transcripts_by_company/Broadmark_Realty_Capital_Inc_2020Q3.txt,0.4754628539085388,0.5245371460914612
PORTOLA PHARMACEUTICALS INC,1.0,-0.88,-0.8,,,transcripts_by_company/Portola_Pharmaceuticals_Inc_2020Q1.txt,0.5238264799118042,0.4761735200881958
NATIONAL RETAIL PROPERTIES INC,4.0,0.26,0.24,,,transcripts_by_company/National_Retail_Properties_Inc_2011Q4.txt,0.4731858968734741,0.5268141031265259
"POSEIDA THERAPEUTICS, INC.",3.0,-0.35,-0.51,,,transcripts_by_company/Poseida_Therapeutics_2023Q3.txt,0.4479009509086609,0.5520990490913391
ROKU INC,1.0,0.54,-0.35,,,transcripts_by_company/Roku_Inc_2021Q1.txt,0.49298471212387085,0.5070152878761292
VALUECLICK INC,2.0,0.15,0.15,,,transcripts_by_company/ValueClick_Inc_2010Q2.txt,0.5342980623245239,0.4657019376754761
PAXSON COMMUNICATIONS,2.0,-0.25,-0.83,,,transcripts_by_company/Paxson_Communications_2003Q2.txt,0.5624102354049683,0.43758976459503174
ANSYS INC,2.0,1.55,1.62,,,transcripts_by_company/ANSYS_Inc_2020Q2.txt,0.5397355556488037,0.4602644443511963
ROSLYN BANCORP,1.0,0.5,0.47,,,transcripts_by_company/Roslyn_2003Q1.txt,0.5593507885932922,0.44064921140670776
TIMKEN CO,4.0,0.84,1.17,,,transcripts_by_company/The_Timken_Company_2019Q4.txt,0.43978366255760193,0.5602163374423981
MENS WEARHOUSE INC,1.0,0.67,0.56,,,transcripts_by_company/Mens_Wearhouse_2006Q1.txt,0.5251724123954773,0.4748275876045227
GRUPO MODELO SA,3.0,0.07,0.07,,,transcripts_by_company/Grupo_Modelo_2006Q3.txt,0.38072669506073,0.61927330493927
DISH NETWORK CORP,1.0,0.7,0.61,,,transcripts_by_company/DISH_Network_Corporation_2009Q1.txt,0.5125511884689331,0.4874488115310669
MORGAN STANLEY DEAN WITTER,4.0,-2.34,1.52,,,transcripts_by_company/Stanley_Inc_2008Q4.txt,0.44189783930778503,0.558102160692215
CRAWFORD  CO,3.0,0.21,0.19,,,transcripts_by_company/Crawford_and_Company_2019Q3.txt,0.47672197222709656,0.5232780277729034
SILICOM LIMITED,2.0,0.42,0.36,,,transcripts_by_company/Silicom_Ltd_2021Q2.txt,0.43449994921684265,0.5655000507831573
QWEST COMMUNICATIONS INTL,2.0,0.13,0.1,,,transcripts_by_company/Qwest_2007Q2.txt,0.5036974549293518,0.4963025450706482
CATERPILLAR INC,1.0,2.37,2.09,,,transcripts_by_company/Caterpillar_Inc_2012Q1.txt,0.5197209119796753,0.4802790880203247
CRONOS GROUP INC,1.0,1.58,0.48,,,transcripts_by_company/Cronos_Group_Inc_2019Q1.txt,0.4159543216228485,0.5840456783771515
LARIMAR THERAPEUTICS INC,4.0,-0.3,-0.25,,,transcripts_by_company/Larimar_Therapeutics_Inc_CurrentQ4.txt,0.41730478405952454,0.5826952159404755
AMERICAN WATER WORKS COMPANY INC,4.0,0.32,0.4,,,transcripts_by_company/American_Water_Works_Company_Inc_2012Q4.txt,0.49772700667381287,0.5022729933261871
ALLSTATE CORP,4.0,0.5,1.11,,,transcripts_by_company/The_Allstate_Corporation_2010Q4.txt,0.5683626532554626,0.43163734674453735
BLUCORA INC,3.0,-0.12,-0.19,,,transcripts_by_company/Blucora_Inc_2017Q3.txt,0.5220009684562683,0.4779990315437317
EBIX INC,3.0,0.92,0.95,,,transcripts_by_company/Ebix_Inc_2018Q3.txt,0.563961386680603,0.436038613319397
DESARROLLADORA HOMEX SA DE CV,2.0,1.26,0.91,,,transcripts_by_company/Desarrolladora_Homex_2008Q2.txt,0.5443474054336548,0.4556525945663452
ASLAN PHARMACEUTICALS LTD,3.0,-0.12,-0.12,,,transcripts_by_company/Basilea_Pharmaceutica_AG_2021Q3.txt,0.5417189002037048,0.45828109979629517
ORMAT TECHNOLOGIES INC,3.0,0.52,0.46,,,transcripts_by_company/ORMAT_Technologies_Inc_2009Q3.txt,0.5015447735786438,0.4984552264213562
MET-PRO CORP,1.0,0.16,0.17,,,transcripts_by_company/Met-Pro_Corporation_2013Q1.txt,0.5039145350456238,0.4960854649543762
HEADWATERS,2.0,0.03,0.04,,,transcripts_by_company/Headwaters_Inc_2012Q2.txt,0.4842810034751892,0.5157189965248108
PAYCOM SOFTWARE INC,1.0,1.9,1.83,,,transcripts_by_company/Paycom_Software_Inc_2022Q1.txt,0.5623016953468323,0.4376983046531677
FISERV INC,4.0,0.42,0.41,,,transcripts_by_company/Fiserv_Inc_2003Q4.txt,0.5244897603988647,0.47551023960113525
MONMOUTH REAL ESTATE INVESTMENT,2.0,0.07,0.05,,,transcripts_by_company/Monmouth_Real_Estate_Investment_Corporation_2014Q2.txt,0.5051102042198181,0.4948897957801819
GEOPARK HOLDINGS LTD,1.0,0.3,0.17,,,transcripts_by_company/GeoPark_Limited_2018Q1.txt,0.5243005752563477,0.47569942474365234
VERSUM MATERIALS INC,4.0,0.55,0.62,,,transcripts_by_company/Versum_Materials_Inc_2018Q4.txt,0.5666210651397705,0.4333789348602295
MAMMA.COM INC,2.0,-0.07,-0.07,,,transcripts_by_company/Mammacom_Inc_2007Q2.txt,0.5853331685066223,0.4146668314933777
BUCYRUS INTERNATIONAL INC,1.0,1.09,0.95,,,transcripts_by_company/BUCYRUS_INTERNATIONAL_INC_2008Q1.txt,0.5236853957176208,0.47631460428237915
CBIZ INC,4.0,0.04,-0.01,,,transcripts_by_company/CBIZ_Inc_2017Q4.txt,0.5154601335525513,0.48453986644744873
RETAILMENOT INC,3.0,0.12,0.19,,,transcripts_by_company/RetailMeNot_Inc_2015Q3.txt,0.5297272205352783,0.4702727794647217
BM TECHNOLOGIES INC,2.0,0.15,0.22,,,transcripts_by_company/Parade_Technologies_Ltd_2022Q2.txt,0.4911181926727295,0.5088818073272705
ENTEGRIS INC,4.0,0.23,0.17,,,transcripts_by_company/Entegris_Inc_2010Q4.txt,0.47761279344558716,0.5223872065544128
PENNYMAC MORTGAGE INVESTMENT TRU,4.0,0.7,0.57,,,transcripts_by_company/PennyMac_Mortgage_Investment_Trust_2011Q4.txt,0.5280615091323853,0.47193849086761475
UNITED TECHNOLOGIES CORP,2.0,1.7,1.58,,,transcripts_by_company/United_Technologies_2013Q2.txt,0.6088141202926636,0.3911858797073364
EVERGREEN SOLAR INC,3.0,-0.4,0.01,,,transcripts_by_company/Evergreen_Solar_2009Q3.txt,0.5737692713737488,0.4262307286262512
ROCKWELL COLLINS INC,1.0,1.34,1.34,,,transcripts_by_company/Rockwell_Collins_Inc_2017Q1.txt,0.5167590379714966,0.4832409620285034
ALBANY MOLECULAR RESEARCH,2.0,-0.02,-0.02,,,transcripts_by_company/Albany_Molecular_Research_Inc_2011Q2.txt,0.45026451349258423,0.5497354865074158
AMIS HOLDINGS INC,2.0,0.16,0.17,,,transcripts_by_company/AMIS_Holdings_2007Q2.txt,0.4949193000793457,0.5050806999206543
AUDIOCODES LTD,2.0,0.09,0.08,,,transcripts_by_company/AudioCodes_Ltd_2008Q2.txt,0.5070071816444397,0.4929928183555603
EXAR CORP,3.0,0.1,0.11,,,transcripts_by_company/Exar_Corporation_2013Q3.txt,0.5345151424407959,0.4654848575592041
CEPHALON INC,3.0,1.61,0.86,,,transcripts_by_company/Cephalon_Inc_2006Q3.txt,0.45558279752731323,0.5444172024726868
ELECTROGLAS INCORPORATED,3.0,-0.1,-0.21,,,transcripts_by_company/Electroglas_Inc_2004Q3.txt,0.4812734127044678,0.5187265872955322
BIG LOTS INC,3.0,0.48,0.43,,,transcripts_by_company/Big_Lots_Inc_2010Q3.txt,0.6097449660301208,0.39025503396987915
AUTOLIV INC,4.0,1.39,0.2,,,transcripts_by_company/Autoliv_2009Q4.txt,0.43363481760025024,0.5663651823997498
ALLEGION PLC,2.0,1.11,1.02,,,transcripts_by_company/Allegion_plc_2017Q2.txt,0.5035486221313477,0.49645137786865234
CORPORATE OFFICE PROPERTIES,4.0,0.16,0.16,,,transcripts_by_company/Corporate_Office_Properties_Trust_2012Q4.txt,0.5353295803070068,0.46467041969299316
DEUTSCHE TELEKOM AG,4.0,1.73,1.81,,,transcripts_by_company/Deutsche_Telekom_AG_CurrentQ4.txt,0.5166264772415161,0.4833735227584839
AFTERMARKET TECHNOLOGY CORP,4.0,0.56,0.55,,,transcripts_by_company/Aftermarket_Technology_Corp_2002Q4.txt,0.5989953279495239,0.4010046720504761
CREE INC,1.0,0.03,0.18,,,transcripts_by_company/Cree_Inc_2007Q1.txt,0.4754788875579834,0.5245211124420166
MONTEREY PASTA COMPANY,2.0,-0.04,0.04,,,transcripts_by_company/Monterey_Pasta_2004Q2.txt,0.5798569321632385,0.4201430678367615
LOGITECH INTERNATIONAL SA,3.0,1.87,0.53,,,transcripts_by_company/Logitech_International_SA_2020Q3.txt,0.37816083431243896,0.621839165687561
SURMODICS INC,1.0,0.08,0.16,,,transcripts_by_company/SurModics_Inc_2011Q1.txt,0.5080975890159607,0.4919024109840393
FOOT LOCKER INC,1.0,1.37,1.31,,,transcripts_by_company/Foot_Locker_Inc_2017Q1.txt,0.5159584879875183,0.4840415120124817
OMNICOM GROUP INC,1.0,1.14,1.05,,,transcripts_by_company/Omnicom_Group_Inc_2018Q1.txt,0.5206261277198792,0.47937387228012085
BUCA INC,2.0,-0.15,-0.09,,,transcripts_by_company/BUCA_Inc_2008Q2.txt,0.527791440486908,0.47220855951309204
INFOSYS LTD,2.0,0.67,0.69,,,transcripts_by_company/Infosys_Technologies_Ltd_2011Q2.txt,0.49382948875427246,0.5061705112457275
HERCULES CAPITAL INC,3.0,0.3,0.31,,,transcripts_by_company/Hercules_Technology_Growth_Capital_Inc_2014Q3.txt,0.5430173873901367,0.4569826126098633
AVANT IMMUNOTHERAPEUTICS INC,3.0,-0.08,-0.07,,,transcripts_by_company/AVANT_Immunotherapeutics_2006Q3.txt,0.596415638923645,0.403584361076355
FISERV INC,1.0,0.84,0.83,,,transcripts_by_company/Fiserv_Inc_2019Q1.txt,0.4628257751464844,0.5371742248535156
ANALOG DEVICES INC,1.0,1.42,1.06,,,transcripts_by_company/Analog_Devices_Inc_2018Q1.txt,0.5701872110366821,0.42981278896331787
CELERA CORP,4.0,0.02,0.03,,,transcripts_by_company/Celera_Genomics_2009Q4.txt,0.5320082902908325,0.4679917097091675
TTM TECHNOLOGIES INC,4.0,-0.02,0.04,,,transcripts_by_company/TTM_Technologies_Inc_2002Q4.txt,0.5506742000579834,0.4493257999420166
GAP INC,3.0,0.18,0.68,,,transcripts_by_company/The_Gap_Inc_2022Q3.txt,0.5437198877334595,0.4562801122665405
ADVENT SOFTWARE INC,2.0,0.21,0.2,,,transcripts_by_company/Advent_Software_Inc_2011Q2.txt,0.5778881907463074,0.4221118092536926
TREX COMPANY INC,2.0,1.07,0.58,,,transcripts_by_company/Trex_Company_Inc_2010Q2.txt,0.46836450695991516,0.5316354930400848
SVB FINANCIAL GROUP,4.0,5.06,4.96,,,transcripts_by_company/SVB_Financial_Group_2019Q4.txt,0.5219791531562805,0.4780208468437195
C3.AI INC,1.0,-0.13,-0.16,,,transcripts_by_company/C3ai_Inc_2021Q1.txt,0.5261337161064148,0.4738662838935852
AIR LEASE CORP,4.0,1.24,1.31,,,transcripts_by_company/Air_Lease_Corporation_2018Q4.txt,0.4877309203147888,0.5122690796852112
GLADSTONE COMMERCIAL CORP,3.0,-0.02,0.0,,,transcripts_by_company/Gladstone_Commercial_Corporation_2022Q3.txt,0.5562535524368286,0.4437464475631714
ATRICURE INC,4.0,-0.36,-0.2,,,transcripts_by_company/AtriCure_Inc_2015Q4.txt,0.4907688796520233,0.5092311203479767
NATIONAL INSTRUMENTS CORP,2.0,0.14,0.26,,,transcripts_by_company/National_Instruments_Corporation_2004Q2.txt,0.5195825099945068,0.48041749000549316
MACK-CALI REALTY CORP,1.0,0.24,0.18,,,transcripts_by_company/Mack-Cali_Realty_Corporation_2012Q1.txt,0.506588339805603,0.493411660194397
ASCENDIS PHARMA A/S,4.0,-2.64,-1.51,,,transcripts_by_company/Ascendis_Pharma_AS_2020Q4.txt,0.42272982001304626,0.5772701799869537
KARUNA THERAPEUTICS INC,4.0,-3.01,-3.25,,,transcripts_by_company/Karuna_Therapeutics_Inc_CurrentQ4.txt,0.5710464715957642,0.42895352840423584
DARLING INGREDIENTS INC,2.0,0.06,0.25,,,transcripts_by_company/Darling_Ingredients_Inc_2015Q2.txt,0.3794707655906677,0.6205292344093323
FREDDIE MAC,2.0,-1.63,-0.04,,,transcripts_by_company/Freddie_Mac_2008Q2.txt,0.5174130201339722,0.48258697986602783
COMSCORE INC,4.0,-0.02,0.11,,,transcripts_by_company/comScore_2010Q4.txt,0.49883654713630676,0.5011634528636932
ACTIVE POWER INC,2.0,-0.02,0.0,,,transcripts_by_company/Active_Power_Inc_2011Q2.txt,0.5079836249351501,0.49201637506484985
VANDA PHARMACEUTICALS INC,3.0,0.11,0.09,,,transcripts_by_company/Vanda_Pharmaceuticals_Inc_2010Q3.txt,0.4742298424243927,0.5257701575756073
IMPLANT SCIENCES CORP,1.0,-0.08,-0.04,,,transcripts_by_company/Implant_Sciences_Corporation_2015Q1.txt,0.5272242426872253,0.47277575731277466
EQUITY BANCSHARES INC,2.0,0.34,0.39,,,transcripts_by_company/Equity_Bancshares_Inc_2016Q2.txt,0.4749850630760193,0.5250149369239807
CONTAINER STORE GROUP INC,4.0,0.42,0.04,,,transcripts_by_company/The_Container_Store_Group_Inc_2020Q4.txt,0.4452638030052185,0.5547361969947815
NETSCOUT SYSTEMS INC,4.0,0.6,0.63,,,transcripts_by_company/NetScout_Systems_Inc_2016Q4.txt,0.5256533026695251,0.47434669733047485
MARATHON PETROLEUM CORP,3.0,1.94,2.74,,,transcripts_by_company/Marathon_Petroleum_Corporation_2015Q3.txt,0.49620750546455383,0.5037924945354462
RENT-A-CENTER INC,3.0,0.51,0.47,,,transcripts_by_company/Rent-A-Center_2006Q3.txt,0.5017667412757874,0.49823325872421265
DOUBLE EAGLE PETROLEUM CO,4.0,-0.06,0.01,,,transcripts_by_company/Double_Eagle_Petroleum_Co_2011Q4.txt,0.551215410232544,0.44878458976745605
"TC PIPELINES, LP",2.0,0.31,0.47,,,transcripts_by_company/TC_PipeLines_LP_2009Q2.txt,0.5301060080528259,0.4698939919471741
AMERIGROUP CORP,2.0,0.68,0.62,,,transcripts_by_company/AMERIGROUP_Corporation_2008Q2.txt,0.47104015946388245,0.5289598405361176
O2MICRO INTERNATIONAL LTD,3.0,-0.05,-0.02,,,transcripts_by_company/O2Micro_International_Limited_2017Q3.txt,0.5667635798454285,0.43323642015457153
EXTREME NETWORKS INC,4.0,0.03,0.09,,,transcripts_by_company/Extreme_Networks_2012Q4.txt,0.5041323900222778,0.49586760997772217
REPLIGEN CORP,3.0,1.31,-0.02,,,transcripts_by_company/Repligen_Corporation_2007Q3.txt,0.5630730986595154,0.4369269013404846
VF CORP,2.0,1.11,1.19,,,transcripts_by_company/VF_Corporation_2012Q2.txt,0.4886036813259125,0.5113963186740875
ENERGIZER HOLDINGS INC,1.0,1.19,0.87,,,transcripts_by_company/Energizer_Inc_2007Q1.txt,0.441019207239151,0.558980792760849
CAPITAL LEASE FUNDING INC,4.0,0.04,0.16,,,transcripts_by_company/Capital_Lease_Funding_2005Q4.txt,0.5808234214782715,0.4191765785217285
LEGGETT  PLATT INC,4.0,0.26,0.19,,,transcripts_by_company/Leggett_and_Platt_Incorporated_2009Q4.txt,0.5192447304725647,0.4807552695274353
SIMULATIONS PLUS INC,2.0,0.2,0.14,,,transcripts_by_company/Simulations_Plus_Inc_2022Q2.txt,0.6397010684013367,0.36029893159866333
KNOVA SOFTWARE INC,2.0,0.03,-0.01,,,transcripts_by_company/Knova_Software_Inc_2006Q2.txt,0.5266935229301453,0.47330647706985474
SYMYX TECHNOLOGIES INC,1.0,-0.27,0.11,,,transcripts_by_company/Symyx_Technologies_Inc_2010Q1.txt,0.5507068634033203,0.4492931365966797
ADVA AG OPTICAL NETWORKING,4.0,-0.34,0.2,,,transcripts_by_company/ADVA_Optical_Networking_2006Q4.txt,0.517848014831543,0.48215198516845703
INTEVAC INC,3.0,0.58,0.65,,,transcripts_by_company/Intevac_Inc_2010Q3.txt,0.511115550994873,0.48888444900512695
SVB FINANCIAL GROUP,4.0,1.37,1.29,,,transcripts_by_company/SVB_Financial_Group_2014Q4.txt,0.4496549069881439,0.5503450930118561
NEWMONT CORPORATION,1.0,0.74,1.18,,,transcripts_by_company/Newmont_Corporation_2021Q1.txt,0.44254186749458313,0.5574581325054169
TRIMAS CORP,1.0,0.3,0.3,,,transcripts_by_company/TriMas_Corporation_2017Q1.txt,0.4918297827243805,0.5081702172756195
SOUTH STATE CORP,2.0,1.18,1.12,,,transcripts_by_company/South_State_Corporation_2016Q2.txt,0.5594466328620911,0.44055336713790894
SERVICENOW INC,3.0,1.55,1.38,,,transcripts_by_company/ServiceNow_Inc_2021Q3.txt,0.49468323588371277,0.5053167641162872
SLM CORP,4.0,0.41,0.2,,,transcripts_by_company/SLM_Corporation_2009Q4.txt,0.4831259548664093,0.5168740451335907
TD AMERITRADE HOLDING CORP,1.0,0.4,0.4,,,transcripts_by_company/TD_Ameritrade_Holding_Corporation_2017Q1.txt,0.4573671221733093,0.5426328778266907
RADIOSHACK CORPORATION,2.0,-0.98,-0.36,,,transcripts_by_company/RadioShack_Corporation_2014Q2.txt,0.5166015028953552,0.4833984971046448
ALEXANDRIA REAL ESTATE EQUITIES,1.0,0.3,0.46,,,transcripts_by_company/Alexandria_Real_Estate_Equities_Inc_2012Q1.txt,0.44536885619163513,0.5546311438083649
SEITEL INC,2.0,0.08,0.01,,,transcripts_by_company/Seitel_2006Q2.txt,0.5294273495674133,0.47057265043258667
KYTHERA BIOPHARMACEUTICALS,1.0,-1.24,-0.62,,,transcripts_by_company/KYTHERA_Biopharmaceuticals_Inc_2015Q1.txt,0.5579860806465149,0.4420139193534851
NAVARRE CORP,2.0,-0.07,0.01,,,transcripts_by_company/Navarre_2013Q2.txt,0.5362280607223511,0.4637719392776489
INTEGRATED SILICON SOLUTION INC,3.0,0.0,0.02,,,transcripts_by_company/Integrated_Silicon_Solution_Inc_2006Q3.txt,0.5445879101753235,0.4554120898246765
ARCIMOTO INC,1.0,-0.34,-0.17,,,transcripts_by_company/Arcimoto_Inc_2022Q1.txt,0.5343700647354126,0.4656299352645874
ASPEN INSURANCE HOLDINGS LTD,3.0,0.93,0.51,,,transcripts_by_company/Aspen_Insurance_Holdings_Limited_2015Q3.txt,0.5403109788894653,0.45968902111053467
NATIONAL FUEL GAS CO N J,2.0,0.72,0.47,,,transcripts_by_company/National_Fuel_Gas_Company_2008Q2.txt,0.5076627135276794,0.49233728647232056
SFL CORPORATION LTD,2.0,0.45,0.24,,,transcripts_by_company/Scales_Corporation_Limited_2022Q2.txt,0.4323112964630127,0.5676887035369873
SEARS HOLDINGS CORP,4.0,-1.99,-3.09,,,transcripts_by_company/Sears_Holdings_Corp_2012Q4.txt,0.6358708739280701,0.36412912607192993
HIGHWOODS PROPERTIES INC,1.0,0.27,0.25,,,transcripts_by_company/Highwoods_Properties_Inc_2016Q1.txt,0.5306346416473389,0.46936535835266113
COMPUTER TASK GROUP INC,1.0,0.2,0.2,,,transcripts_by_company/Computer_Task_Group_Inc_2012Q1.txt,0.45041245222091675,0.5495875477790833
"ETHAN ALLEN INTERIORS, INC.",4.0,0.27,0.48,,,transcripts_by_company/Ethan_Allen_Interiors_Inc_2019Q4.txt,0.46011438965797424,0.5398856103420258
"VAALCO ENERGY, INC.",1.0,0.03,0.12,,,transcripts_by_company/VAALCO_ENERGY_INC_2008Q1.txt,0.498677521944046,0.501322478055954
INTEST CORP,4.0,0.34,0.31,,,transcripts_by_company/inTEST_Corporation_2022Q4.txt,0.5189052820205688,0.48109471797943115
SIMON PROPERTY GROUP INC,2.0,1.52,1.16,,,transcripts_by_company/Simon_Property_Group_Inc_2015Q2.txt,0.48420971632003784,0.5157902836799622
CLAYTON WILLIAMS ENERGY INC.,3.0,0.9,0.79,,,transcripts_by_company/Williams_2013Q3.txt,0.4642554521560669,0.5357445478439331
PLUM CREEK TIMBER COMPANY INC,3.0,0.36,0.33,,,transcripts_by_company/Plum_Creek_Timber_Company_Inc_2012Q3.txt,0.5068542957305908,0.4931457042694092
QUANTERIX CORP,3.0,-0.41,-0.25,,,transcripts_by_company/Quanterix_Corporation_2018Q3.txt,0.5714918375015259,0.4285081624984741
LIQUIDITY SERVICES INC,2.0,0.31,0.44,,,transcripts_by_company/Liquidity_Services_Inc_2014Q2.txt,0.4605192542076111,0.5394807457923889
TOWER GROUP INC,1.0,0.6,0.68,,,transcripts_by_company/Tower_Group_Inc_2008Q1.txt,0.5000232458114624,0.4999767541885376
GROWGENERATION CORP,1.0,-0.1,-0.1,,,transcripts_by_company/GrowGeneration_Corp_2023Q1.txt,0.5436326861381531,0.4563673138618469
BANCO SANTANDER BRASIL SA,3.0,0.172,0.15,,,transcripts_by_company/Banco_Santander_SA_2014Q3.txt,0.498587042093277,0.501412957906723
CUBIC CORP,4.0,-0.23,0.26,,,transcripts_by_company/Cubic_Corporation_2018Q4.txt,0.4479597508907318,0.5520402491092682
AMERICA MOVIL SA DE CV,4.0,0.39,0.2,,,transcripts_by_company/America_Movil_2002Q4.txt,0.48051175475120544,0.5194882452487946
SHIRE LTD,1.0,2.84,2.42,,,transcripts_by_company/Shire_plc_2015Q1.txt,0.5844663381576538,0.4155336618423462
@ROAD,3.0,0.02,0.02,,,transcripts_by_company/Road_2003Q3.txt,0.5080752372741699,0.4919247627258301
ESTEE LAUDER COMPANIES INC,3.0,0.28,0.47,,,transcripts_by_company/The_EstÃe_Lauder_Companies_Inc_2005Q3.txt,0.5392432808876038,0.46075671911239624
PLANTRONICS INC,3.0,0.33,0.47,,,transcripts_by_company/Plantronics_Inc_2005Q3.txt,0.5047017931938171,0.49529820680618286
NEWPARK RESOURCES INC,4.0,0.1,0.1,,,transcripts_by_company/Newpark_Resources_Inc_2006Q4.txt,0.502055823802948,0.497944176197052
ANADYS PHARMACEUTICALS INC,3.0,-0.16,-0.11,,,transcripts_by_company/Anadys_Pharmaceuticals_Inc_2011Q3.txt,0.5550228357315063,0.44497716426849365
DARE BIOSCIENCE INC,2.0,0.0,-0.16,,,transcripts_by_company/Daré_Bioscience_Inc_2022Q2.txt,0.5473692417144775,0.45263075828552246
CARDIONET INC,3.0,-0.12,-0.03,,,transcripts_by_company/CardioNet_Inc_2012Q3.txt,0.5495266318321228,0.4504733681678772
OCWEN FINANCIAL CORP,4.0,-0.51,-0.05,,,transcripts_by_company/Ocwen_Financial_Corporation_2018Q4.txt,0.48176443576812744,0.5182355642318726
ENERSYS INC,2.0,0.23,0.37,,,transcripts_by_company/EnerSys_2009Q2.txt,0.5546711683273315,0.44532883167266846
CRESTWOOD MIDSTREAM PARTNERS LP,2.0,0.09,0.36,,,transcripts_by_company/Crestwood_Midstream_Partners_2012Q2.txt,0.44917723536491394,0.5508227646350861
FIRST INTERSTATE BANCSYSTEM INC,1.0,0.68,0.64,,,transcripts_by_company/First_Interstate_BancSystem_Inc_2018Q1.txt,0.5658289194107056,0.43417108058929443
JOUNCE THERAPEUTICS INC,1.0,-0.02,-0.09,,,transcripts_by_company/Jounce_Therapeutics_Inc_2017Q1.txt,0.40142297744750977,0.5985770225524902
GREAT AJAX CORP,2.0,0.36,0.58,,,transcripts_by_company/Great_Ajax_Corp_2017Q2.txt,0.45683541893959045,0.5431645810604095
SPRINKLR INC,4.0,0.02,-0.05,,,transcripts_by_company/Sprinklr_Inc_2022Q4.txt,0.5280590057373047,0.4719409942626953
OMNICOM GROUP INC,1.0,0.52,0.53,,,transcripts_by_company/Omnicom_Group_2010Q1.txt,0.4210730493068695,0.5789269506931305
NEWTEK BUSINESS SERVICES CORP,1.0,0.51,0.35,,,transcripts_by_company/Newtek_Business_Services_Corp_2015Q1.txt,0.5531958341598511,0.4468041658401489
ANDINA (PFA),4.0,0.51,0.59,,,transcripts_by_company/Nipuna_2007Q4.txt,0.5564026236534119,0.44359737634658813
BOMBAY COMPANY,1.0,0.11,0.38,,,transcripts_by_company/Bombay_Company_2006Q1.txt,0.6055441498756409,0.39445585012435913
SOLERA HOLDINGS INC,2.0,0.81,0.86,,,transcripts_by_company/Solera_Holdings_Inc_2015Q2.txt,0.5601950883865356,0.43980491161346436
CADENCE DESIGN SYSTEMS INC,3.0,1.06,0.92,,,transcripts_by_company/Cadence_Design_Systems_Inc_2022Q3.txt,0.5935183167457581,0.40648168325424194
AVEPOINT INC,1.0,0.0,-0.02,,,transcripts_by_company/AvePoint_Inc_2023Q1.txt,0.5480557084083557,0.4519442915916443
INCONTACT INC,1.0,-0.05,-0.04,,,transcripts_by_company/inContact_Inc_2009Q1.txt,0.5261752009391785,0.47382479906082153
TRI POINTE GROUP INC,2.0,0.21,0.24,,,transcripts_by_company/TRI_Pointe_Group_Inc_2017Q2.txt,0.4246975779533386,0.5753024220466614
